Printer_Name,Consumable_Sku
Canon Color imageCLASS MF8380Cdw,"CPT/CAN118C,CPT/CAN118BK,CPT/CAN118Y,CPT/CAN118M"
Canon Color imageCLASS LBP-7660Cdn,"CPT/CAN118C,CPT/CAN118BK,CPT/CAN118Y,CPT/CAN118M"
Canon Color imageCLASS MF8580Cdw,"CPT/CAN118C,CPT/CAN118BK,CPT/CAN118Y,CPT/CAN118M"
Canon imageCLASS MF726Cdw,"CPT/CAN118C,CPT/CAN118BK,CPT/CAN118Y,CPT/CAN118M"
Canon imageCLASS MF722Cdw,"CPT/CAN118C,CPT/CAN118BK,CPT/CAN118Y,CPT/CAN118M"
Canon imageCLASS MF729Cdw,"CPT/CAN118C,CPT/CAN118BK,CPT/CAN118Y,CPT/CAN118M"
Canon imageCLASS MF229dw,CPT/CAN137
Canon imageCLASS MF227dw,CPT/CAN137
Canon imageCLASS MF216n,CPT/CAN137
Canon imageCLASS MF212w,CPT/CAN137
Canon imageCLASS MF226dn,CPT/CAN137
Canon imageCLASS MF217w,CPT/CAN137
Canon imageCLASS LBP-151dw,CPT/CAN137
Canon imageCLASS MF232w,CPT/CAN137
Canon imageCLASS MF236n,CPT/CAN137
Canon imageCLASS MF244dw,CPT/CAN137
Canon imageCLASS MF247dw,CPT/CAN137
Canon imageCLASS MF249dw,CPT/CAN137
Canon imageCLASS D570,CPT/CAN137
Canon imageCLASS MF242dw,CPT/CAN137
Canon Color imageCLASS LBP-612Cdw,"CPT/CAN045HBK,CPT/CAN045HC,CPT/CAN045HY,CPT/CAN045HM"
Canon Color imageCLASS MF632Cdw,"CPT/CAN045HBK,CPT/CAN045HC,CPT/CAN045HY,CPT/CAN045HM"
Canon Color imageCLASS MF634Cdw,"CPT/CAN045HBK,CPT/CAN045HC,CPT/CAN045HY,CPT/CAN045HM"
Canon Color imageCLASS MF731Cdw,"CPT/CAN046HBK,CPT/CAN046HC,CPT/CAN046HY,CPT/CAN046HM"
Canon imageCLASS MF 731Cdw,"CPT/CAN046HBK,CPT/CAN046HC,CPT/CAN046HY,CPT/CAN046HM"
Canon Color imageCLASS MF735Cdw,"CPT/CAN046HBK,CPT/CAN046HC,CPT/CAN046HY,CPT/CAN046HM"
Canon Color imageCLASS LBP-654Cfw,"CPT/CAN046HBK,CPT/CAN046HC,CPT/CAN046HY,CPT/CAN046HM"
Canon Color imageCLASS MF733Cdw,"CPT/CAN046HBK,CPT/CAN046HC,CPT/CAN046HY,CPT/CAN046HM"
Canon Color imageCLASS LBP-654Cdw,"CPT/CAN046HBK,CPT/CAN046HC,CPT/CAN046HY,CPT/CAN046HM"
Canon Color imageCLASS MF642Cdw,"CPT/CAN054XBK,CPT/CAN054XC,CPT/CAN054XY,CPT/CAN054XM"
Canon Color imageCLASS MF644Cdw,"CPT/CAN054XBK,CPT/CAN054XC,CPT/CAN054XY,CPT/CAN054XM"
Canon Color imageCLASS MF641Cw,"CPT/CAN054XBK,CPT/CAN054XC,CPT/CAN054XY,CPT/CAN054XM"
Canon Color imageCLASS LBP-622Cdw,"CPT/CAN054XBK,CPT/CAN054XC,CPT/CAN054XY,CPT/CAN054XM"
Canon LBP622C,"CPT/CAN054XBK,CPT/CAN054XC,CPT/CAN054XY,CPT/CAN054XM"
Canon imageCLASS LBP-623Cdw,"CPT/CAN054XBK,CPT/CAN054XC,CPT/CAN054XY,CPT/CAN054XM"
Canon imageCLASS LBP-6200d,CPT/126J
Canon imageCLASS LBP-6230dw,CPT/126J
Canon imageCLASS LBP-6230dn,CPT/126J
HP LaserJet Pro P1606dn,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
HP LaserJet Pro P1566,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
HP LaserJet Pro M1536dnf,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
HP LaserJet M1536dnf,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
HP LaserJet Pro M1537dnf 26PPM,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
HP LaserJet Pro M1538dnf,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
HP LaserJet Pro M1539dnf,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
HP LaserJet Pro M1530 Series 26PPM,"CPT/CE278AJ,CPT/CE278AMICR,CPT/CE278A"
Dell B1160,CPT/331-7335
Dell B1160w,CPT/331-7335
Dell B1165nfw,CPT/331-7335
Dell B1163w,CPT/331-7335
Dell B1260dn,CPT/331-7328
Dell B1260dnf,CPT/331-7328
Dell B1265dfw,CPT/331-7328
Dell B1265dnf,CPT/331-7328
Dell E310dw,"CPT/593-BBKE,CPT/593-BBKD"
Dell E514dw,"CPT/593-BBKE,CPT/593-BBKD"
Dell E515dw,"CPT/593-BBKE,CPT/593-BBKD"
Dell E515dn,"CPT/593-BBKE,CPT/593-BBKD"
Canon imageCLASS MF8050Cn,"CPT/CAN116,CPT/CAN116C,CPT/CAN116Y,CPT/CAN116M"
Canon imageCLASS MF8030Cn,"CPT/CAN116,CPT/CAN116C,CPT/CAN116Y,CPT/CAN116M"
Canon Color imageCLASS MF8080Cw,"CPT/CAN116,CPT/CAN116C,CPT/CAN116Y,CPT/CAN116M"
HP Color LaserJet CP1215,"CPT/CB540A,CPT/CB541A,CPT/CB542A,CPT/CB543A"
HP Color LaserJet CP1515 n,"CPT/CB540A,CPT/CB541A,CPT/CB542A,CPT/CB543A"
HP Color LaserJet CP1518 ni,"CPT/CB540A,CPT/CB541A,CPT/CB542A,CPT/CB543A"
HP Color LaserJet CM1312 MFP,"CPT/CB540A,CPT/CB541A,CPT/CB542A,CPT/CB543A"
HP Color LaserJet CM1312 nfi MFP,"CPT/CB540A,CPT/CB541A,CPT/CB542A,CPT/CB543A"
HP Color LaserJet CP1217,"CPT/CB540A,CPT/CB541A,CPT/CB542A,CPT/CB543A"
Dell 1815dn,CPT/310-7945
Dell 2135cn,"CPT/330-1436,CPT/330-1437,CPT/330-1438,CPT/330-1433"
Dell 2130cn,"CPT/330-1436,CPT/330-1437,CPT/330-1438,CPT/330-1433"
Dell S3840cdn,"CPT/593-BCBC,CPT/593-BCBF,CPT/593-BCBD,CPT/593-BCBE"
Dell S3845cdn MFP,"CPT/593-BCBC,CPT/593-BCBF,CPT/593-BCBD,CPT/593-BCBE"
HP LaserJet 4345 mfp,CPT/Q5945A
HP LaserJet 4345 x,CPT/Q5945A
HP LaserJet 4345 xm,CPT/Q5945A
HP LaserJet 4345 xs,CPT/Q5945A
HP LaserJet M4345 MFP,CPT/Q5945A
HP LaserJet M4345x MFP,CPT/Q5945A
HP LaserJet M4345xm MFP,CPT/Q5945A
HP LaserJet M4345xs MFP,CPT/Q5945A
HP LaserJet 1160,"CPT/Q5949A,CPT/Q5949AMICR"
HP LaserJet 1160 Le,"CPT/Q5949A,CPT/Q5949AMICR"
HP LaserJet Pro P1102,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro P1102w,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1130 Series,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1132 MFP,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1134 MFP,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1136 MFP,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1212f,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1137,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1138,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1139,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1212nf,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1213nf,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1214nfh,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1216nfh,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1217nfw,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1219nf,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M1210 Series,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro P1109,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro P1109w,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro P1104,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro P1104w,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro P1107,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro P1107w,"CPT/CE285AMICR,CPT/CE285AJ,CPT/CE285A"
HP LaserJet Pro M104a,CPT/CF219A
HP LaserJet Pro M104w,CPT/CF219A
HP LaserJet Pro MFP M132a,CPT/CF219A
HP LaserJet Pro MFP M132nw,CPT/CF219A
HP LaserJet Pro MFP M132fn,CPT/CF219A
HP LaserJet Pro MFP M132fw,CPT/CF219A
HP LaserJet Pro MFP M132snw,CPT/CF219A
HP LaserJet Enterprise M607dn,"CPT/CF237AMICR,CPT/CF237A"
HP LaserJet Enterprise M607n,"CPT/CF237AMICR,CPT/CF237A"
HP LaserJet M5035 mfp,CPT/Q7570A
HP LaserJet M5025 mfp,CPT/Q7570A
HP LaserJet M5035x MFP,CPT/Q7570A
HP LaserJet M5035xs MFP,CPT/Q7570A
HP Color LaserJet CP6015,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CM6040 mfp,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CM6030,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CM6030 f,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CM6040 f,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CP6015 n,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CP6015 dn,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CP6015 de,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CP6015 x,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet CP6015 xh,"CPT/CB381A,CPT/CB382A,CPT/CB383A"
HP Color LaserJet Enterprise CP5525n,"CPT/CE270A,CPT/CE271A,CPT/CE272A,CPT/CE273A"
HP Color LaserJet Enterprise CP5525dn,"CPT/CE270A,CPT/CE271A,CPT/CE272A,CPT/CE273A"
HP Color LaserJet Enterprise CP5525xh,"CPT/CE270A,CPT/CE271A,CPT/CE272A,CPT/CE273A"
HP Color LaserJet Enterprise CP5520 Series,"CPT/CE270A,CPT/CE271A,CPT/CE272A,CPT/CE273A"
HP Color LaserJet Enterprise M750n,"CPT/CE270A,CPT/CE271A,CPT/CE272A,CPT/CE273A"
HP Color LaserJet Enterprise M750dn,"CPT/CE270A,CPT/CE271A,CPT/CE272A,CPT/CE273A"
HP Color LaserJet Enterprise M750xh,"CPT/CE270A,CPT/CE271A,CPT/CE272A,CPT/CE273A"
HP LaserJet Pro Cm1415fn,"CPT/CE321A,CPT/CE322A,CPT/CE323A,CPT/CE320A"
HP LaserJet Pro CP1525NW,"CPT/CE321A,CPT/CE322A,CPT/CE323A,CPT/CE320A"
HP LaserJet Pro CM1415fnw,"CPT/CE321A,CPT/CE322A,CPT/CE323A,CPT/CE320A"
HP LaserJet Pro Cm1410 Series Color,"CPT/CE321A,CPT/CE322A,CPT/CE323A,CPT/CE320A"
Lexmark MS321DN,CPT/56F1H00
Lexmark MX321ADN,CPT/56F1H00
Lexmark MX321ADW,CPT/56F1H00
Lexmark MS821dn,CPT/58D1H00
Lexmark MS821n,CPT/58D1H00
Lexmark MS822de,CPT/58D1H00
Lexmark M5155,CPT/24B6015
Lexmark M5163,CPT/24B6015
Lexmark XM5163,CPT/24B6015
Lexmark M5170,CPT/24B6015
Lexmark XM5170,CPT/24B6015
OKI B4400,"CPT/43502301,CPT/43501901"
OKI B4600,"CPT/43502301,CPT/43502001,CPT/43501901"
OKI B4600n,"CPT/43502301,CPT/43502001,CPT/43501901"
OKI B4400n,"CPT/43502301,CPT/43501901"
OKI B4600n PS,"CPT/43502301,CPT/43502001,CPT/43501901"
OKI B4550,"CPT/43502301,CPT/43502001,CPT/43501901"
OKI B4550n,"CPT/43502301,CPT/43502001,CPT/43501901"
OKI B410d,CPT/43979101
OKI B410dn,CPT/43979101
OKI B430dn,CPT/43979101
OKI B420dn,CPT/43979101
OKI MB460 MFP,CPT/43979101
OKI MB470 MFP,CPT/43979101
OKI MB480 MFP,CPT/43979101
OKI MB400 Series,CPT/43979101
OKI B411d,"CPT/44574701,CPT/44574301"
OKI B411dn,"CPT/44574701,CPT/44574301"
OKI B431d,"CPT/44574701,CPT/44574301"
OKI B431dn,"CPT/44574701,CPT/44574301"
OKI MB461 MFP,"CPT/44574701,CPT/44574301"
OKI MB471 MFP,"CPT/44574701,CPT/44574301"
OKI MB471w MFP,"CPT/44574701,CPT/44574301"
OKI MB491,"CPT/44574701,CPT/44574301"
OKI MB491+LP,"CPT/44574701,CPT/44574301"
OKI B412dn,"CPT/44574301,CPT/45807105"
OKI B432dn,"CPT/44574301,CPT/45807105"
OKI B512dn,"CPT/44574301,CPT/45807105"
OKI MB472w,"CPT/44574301,CPT/45807105"
OKI MB492,"CPT/44574301,CPT/45807105"
OKI MB562w,"CPT/44574301,CPT/45807105"
Samsung SCX-3405,CPT/MLT101
Samsung SCX-3405 W,CPT/MLT101
Samsung SCX-3405 FW,CPT/MLT101
Samsung ML-2165 W,CPT/MLT101
Samsung ML-2160,CPT/MLT101
Samsung SF-760 P,CPT/MLT101
Samsung ML-2165,CPT/MLT101
Samsung ML-2164,CPT/MLT101
Samsung ML-1665,CPT/MLT104
Samsung ML-1660,CPT/MLT104
Samsung SCX-3200,CPT/MLT104
Samsung ML-1661,CPT/MLT104
Samsung ML-1666,CPT/MLT104
Samsung ML-1675,CPT/MLT104
Samsung ML-1865 W,CPT/MLT104
Samsung SCX-3210,CPT/MLT104
Samsung SCX-3217,CPT/MLT104
Samsung ML-1861,CPT/MLT104
Samsung ML-1864,CPT/MLT104
Samsung ML-1670,CPT/MLT104
Samsung ML-2525,CPT/MLT105
Samsung ML-2525 W,CPT/MLT105
Samsung SCX-4600,CPT/MLT105
Samsung SCX-4623 F,CPT/MLT105
Samsung SF-650,CPT/MLT105
Samsung SF-650P,CPT/MLT105
Samsung ML-1915,CPT/MLT105
Samsung SCX-4623 FW,CPT/MLT105
Samsung SCX-4623 FN,CPT/MLT105
Samsung ML-2580 N,CPT/MLT105
Samsung ML-2545,CPT/MLT105
Samsung ML-2540R,CPT/MLT105
Samsung CLP-325 W,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLX-3185 FW,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLP-320,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLP-321,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLP-326,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLX-3180,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLX-3186,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLP-320N,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLX-3185 FN,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Samsung CLX-3185 N,"CPT/CLP320BK,CPT/CLP320C,CPT/CLP320Y,CPT/CLP320M"
Sharp MX-4110N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Sharp MX-4111N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Sharp MX-5110 N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Sharp MX-5111 N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Sharp MX-5140N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Sharp MX-5141N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Sharp MX-4140N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Sharp MX-4141N,"CPT/MX51BK,CPT/MX51C,CPT/MX51Y,CPT/MX51M"
Xerox VersaLink B400DN,"CPT/106R03582,CPT/106R03584"
Xerox VersaLink B400N,"CPT/106R03582,CPT/106R03584"
Xerox VersaLink B405,"CPT/106R03582,CPT/106R03584"
Xerox VersaLink B405DN,"CPT/106R03582,CPT/106R03584"
Xerox WorkCentre 3550 X,CPT/106R01530
Xerox Phaser 3610 N,"CPT/106R02722,CPT/106R02731"
Xerox Phaser 3610 DN,"CPT/106R02722,CPT/106R02731"
Xerox WorkCentre 3615 DN,"CPT/106R02722,CPT/106R02731"
Fuji-Xerox DocuPrint P455 d,"CPT/106R02722,CPT/106R02731"
Fuji-Xerox DocuPrint M455 df,"CPT/106R02722,CPT/106R02731"
Xerox Phaser 3610 YDN,"CPT/106R02722,CPT/106R02731"
Xerox Phaser 3635 MFP/S,CPT/108R00793
Xerox Phaser 3635 MFP/X,CPT/108R00793
Xerox WorkCentre 3655/S,CPT/106R02740
Xerox WorkCentre 3655/X,CPT/106R02740
Xerox WorkCentre 3655/iX,CPT/106R02740
Xerox WorkCentre 3655/iS,CPT/106R02740
Xerox WorkCentre 4260 S,CPT/106R01409
Xerox WorkCentre 4260 X,CPT/106R01409
Xerox WorkCentre 4260 XF,CPT/106R01409
Xerox WorkCentre 4250 C,CPT/106R01409
Xerox WorkCentre 4250 S,CPT/106R01409
Xerox WorkCentre 4250 X,CPT/106R01409
Xerox WorkCentre 4250 XF,CPT/106R01409
Xerox Phaser 4510 DT,CPT/113R00712
Xerox Phaser 4510 DX,CPT/113R00712
Xerox Phaser 4510 N,CPT/113R00712
Xerox Phaser 4510 YB,CPT/113R00712
Xerox Phaser 4510 B,CPT/113R00712
Xerox WorkCentre 5325,CPT/006R01159
Xerox WorkCentre 5330,CPT/006R01159
Xerox WorkCentre 5335,CPT/006R01159
Xerox VersaLink C400DN,"CPT/106R03524,CPT/106R03526,CPT/106R03525,CPT/106R03527"
Xerox VersaLink C400N,"CPT/106R03524,CPT/106R03526,CPT/106R03525,CPT/106R03527"
Xerox VersaLink C405DN,"CPT/106R03524,CPT/106R03526,CPT/106R03525,CPT/106R03527"
Xerox VersaLink C405N,"CPT/106R03524,CPT/106R03526,CPT/106R03525,CPT/106R03527"
Xerox VersaLink C500N,"CPT/106R03869BK,CPT/106R03866C,CPT/106R03868Y,CPT/106R03867M"
Xerox VersaLink C500DN,"CPT/106R03869BK,CPT/106R03866C,CPT/106R03868Y,CPT/106R03867M"
Xerox VersaLink C505X,"CPT/106R03869BK,CPT/106R03866C,CPT/106R03868Y,CPT/106R03867M"
Xerox VersaLink C505S,"CPT/106R03869BK,CPT/106R03866C,CPT/106R03868Y,CPT/106R03867M"
HP Color LaserJet Enterprise M652dn,"CPT/CF460X,CPT/CF450A,CPT/CF461X,CPT/CF451A,CPT/CF453A,CPT/CF452A,CPT/CF463X,CPT/CF462X"
HP Color LaserJet Enterprise M652n,"CPT/CF460X,CPT/CF450A,CPT/CF461X,CPT/CF451A,CPT/CF453A,CPT/CF452A,CPT/CF463X,CPT/CF462X"
HP Color LaserJet Enterprise M653dn,"CPT/CF460X,CPT/CF450A,CPT/CF461X,CPT/CF451A,CPT/CF453A,CPT/CF452A,CPT/CF463X,CPT/CF462X"
HP Color LaserJet Enterprise M653x,"CPT/CF460X,CPT/CF450A,CPT/CF461X,CPT/CF451A,CPT/CF453A,CPT/CF452A,CPT/CF463X,CPT/CF462X"
HP Color LaserJet Enterprise M653dh,"CPT/CF460X,CPT/CF450A,CPT/CF461X,CPT/CF451A,CPT/CF453A,CPT/CF452A,CPT/CF463X,CPT/CF462X"
Brother DCP-L5500DN,"CPT/TN850,CPT/DR820"
Brother DCP-L5600DN,"CPT/TN850,CPT/DR820"
Brother DCP-L5650DN,"CPT/TN850,CPT/DR820"
Brother HL-L5000D,"CPT/TN850,CPT/DR820"
Brother HL-L5100DN,"CPT/TN850,CPT/DR820"
Brother HL-L5200DW,"CPT/TN850,CPT/DR820"
Brother HL-L5200DWT,"CPT/TN850,CPT/DR820"
Brother MFC-L5700DW,"CPT/TN850,CPT/DR820"
Brother MFC-L5800DW,"CPT/TN850,CPT/DR820"
Brother MFC-L5850DW,"CPT/TN850,CPT/DR820"
Brother MFC-L5900DW,"CPT/TN850,CPT/DR820"
Brother MFC-L5705DW,"CPT/TN850,CPT/DR820"
Dell B2375dnf,CPT/593-BBBJ
Dell B2375dfw,CPT/593-BBBJ
Dell 1130,CPT/330-9523
Dell 1130n,CPT/330-9523
Dell 1133,CPT/330-9523
Dell 1135n,CPT/330-9523
HP LaserJet Enterprise M610 n,CPT/W1470A
HP LaserJet Enterprise M610dn,CPT/W1470A
HP LaserJet Enterprise M611n,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise M611dn,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise M612dn,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise flow MFP M634h,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise flow MFP M635z,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise flow MFP M636z,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise MFP M635h,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise MFP M635fht,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise MFP M634z,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise MFP M636fh,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise M612x,"CPT/W1470A,CPT/W1470X"
HP LaserJet Enterprise M611x,"CPT/W1470A,CPT/W1470X"
HP Color LaserJet Enterprise M555dn,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP Color LaserJet Enterprise M555x,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP Color LaserJet Enterprise M554dn,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP Color LaserJet Enterprise MFP M578dn,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP Color LaserJet Enterprise MFP M578f,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP Color LaserJet Enterprise flow MFP M578e,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP Color LaserJet Enterprise flow MFP M578z,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP Color LaserJet Enterprise flow MFP M578c,"CPT/W2121X,CPT/W2122X,CPT/W2123X,CPT/W2120X"
HP LaserJet MFP M141w,CPT/W1410A
HP LaserJet M110,CPT/W1410A
HP LaserJet MFP M139,CPT/W1410A
HP LaserJet M140W,CPT/W1410A
HP LaserJet M110W,CPT/W1410A
HP LaserJet M140WE,CPT/W1410A
HP LaserJet M110WE,CPT/W1410A
